"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"20"	"Coenosia"	"antennata"	"(Zetterstedt, 1849)"	"https://www.dyntaxa.se/taxon/info/243117"	"Dyntaxa"	NA	"Coenosia antennata"
"21"	"Coenosia"	"atra"	"Meigen, 1830"	"https://www.dyntaxa.se/taxon/info/243118"	"Dyntaxa"	NA	"Coenosia atra"
"22"	"Coenosia"	"atritibia"	"Ringdahl, 1926"	"https://www.dyntaxa.se/taxon/info/243119"	"Dyntaxa"	NA	"Coenosia atritibia"
"23"	"Coenosia"	"bilineella"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243120"	"Dyntaxa"	NA	"Coenosia bilineella"
"24"	"Coenosia"	"campestris"	"(Robineau-Desvoidy, 1830)"	"https://www.dyntaxa.se/taxon/info/243121"	"Dyntaxa"	NA	"Coenosia campestris"
"25"	"Coenosia"	"cingulipes"	"(Zetterstedt, 1849)"	"https://www.dyntaxa.se/taxon/info/243124"	"Dyntaxa"	NA	"Coenosia cingulipes"
"26"	"Coenosia"	"comita"	"(Huckett, 1936)"	"https://www.dyntaxa.se/taxon/info/243125"	"Dyntaxa"	NA	"Coenosia comita"
"27"	"Coenosia"	"dealbata"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243142"	"Dyntaxa"	NA	"Coenosia dealbata"
"28"	"Coenosia"	"demoralis"	"Huckett, 1965"	"https://www.dyntaxa.se/taxon/info/243143"	"Dyntaxa"	"sp."	"Coenosia demoralis"
"29"	"Coenosia"	"distinguens"	"Collin, 1930"	"https://www.dyntaxa.se/taxon/info/243144"	"Dyntaxa"	NA	"Coenosia distinguens"
"30"	"Coenosia"	"femoralis"	"(Robineau-Desvoidy, 1830)"	"https://www.dyntaxa.se/taxon/info/243145"	"Dyntaxa"	NA	"Coenosia femoralis"
"31"	"Coenosia"	"flavicornis"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243146"	"Dyntaxa"	NA	"Coenosia flavicornis"
"32"	"Coenosia"	"flavimana"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243147"	"Dyntaxa"	NA	"Coenosia flavimana"
"33"	"Coenosia"	"humilis"	"Meigen, 1826"	"https://www.dyntaxa.se/taxon/info/243148"	"Dyntaxa"	NA	"Coenosia humilis"
"34"	"Coenosia"	"infantula"	"Rondani, 1866"	"https://www.dyntaxa.se/taxon/info/243149"	"Dyntaxa"	NA	"Coenosia infantula"
"35"	"Coenosia"	"intermedia"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243150"	"Dyntaxa"	NA	"Coenosia intermedia"
"36"	"Coenosia"	"lacteipennis"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243151"	"Dyntaxa"	NA	"Coenosia lacteipennis"
"37"	"Coenosia"	"lacustris"	"Karl, 1930"	"https://www.dyntaxa.se/taxon/info/243152"	"Dyntaxa"	NA	"Coenosia lacustris"
"38"	"Coenosia"	"lineatipes"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243153"	"Dyntaxa"	NA	"Coenosia lineatipes"
"39"	"Coenosia"	"means"	"Meigen, 1826"	"https://www.dyntaxa.se/taxon/info/243154"	"Dyntaxa"	NA	"Coenosia means"
"40"	"Coenosia"	"minutalis"	"(Zetterstedt, 1860)"	"https://www.dyntaxa.se/taxon/info/243155"	"Dyntaxa"	NA	"Coenosia minutalis"
"41"	"Coenosia"	"mollicula"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243156"	"Dyntaxa"	NA	"Coenosia mollicula"
"42"	"Coenosia"	"nigridigita"	"Rondani, 1866"	"https://www.dyntaxa.se/taxon/info/243157"	"Dyntaxa"	NA	"Coenosia nigridigita"
"43"	"Coenosia"	"octopunctata"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243158"	"Dyntaxa"	NA	"Coenosia octopunctata"
"44"	"Coenosia"	"paludis"	"Tiensuu, 1939"	"https://www.dyntaxa.se/taxon/info/243159"	"Dyntaxa"	NA	"Coenosia paludis"
"45"	"Coenosia"	"pedella"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243160"	"Dyntaxa"	NA	"Coenosia pedella"
"46"	"Coenosia"	"perpusilla"	"Meigen, 1826"	"https://www.dyntaxa.se/taxon/info/243161"	"Dyntaxa"	NA	"Coenosia perpusilla"
"47"	"Coenosia"	"pudorosa"	"Collin, 1953"	"https://www.dyntaxa.se/taxon/info/243162"	"Dyntaxa"	NA	"Coenosia pudorosa"
"48"	"Coenosia"	"pulicaria"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243163"	"Dyntaxa"	NA	"Coenosia pulicaria"
"49"	"Coenosia"	"pumila"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243164"	"Dyntaxa"	NA	"Coenosia pumila"
"50"	"Coenosia"	"pygmaea"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243165"	"Dyntaxa"	NA	"Coenosia pygmaea"
"51"	"Coenosia"	"ruficornis"	"Macquart, 1835"	"https://www.dyntaxa.se/taxon/info/243166"	"Dyntaxa"	NA	"Coenosia ruficornis"
"52"	"Coenosia"	"rufipalpis"	"Meigen, 1826"	"https://www.dyntaxa.se/taxon/info/243167"	"Dyntaxa"	NA	"Coenosia rufipalpis"
"53"	"Coenosia"	"testacea"	"(Robineau-Desvoidy, 1830)"	"https://www.dyntaxa.se/taxon/info/243168"	"Dyntaxa"	NA	"Coenosia testacea"
"54"	"Coenosia"	"tigrina"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/243169"	"Dyntaxa"	NA	"Coenosia tigrina"
"55"	"Coenosia"	"trilineella"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243171"	"Dyntaxa"	NA	"Coenosia trilineella"
"56"	"Coenosia"	"verralli"	"Collin, 1953"	"https://www.dyntaxa.se/taxon/info/243172"	"Dyntaxa"	NA	"Coenosia verralli"
"57"	"Coenosia"	"sallae"	"Tiensuu, 1938"	"https://www.dyntaxa.se/taxon/info/250233"	"Dyntaxa"	NA	"Coenosia sallae"
"58"	"Coenosia"	"emiliae"	"Lukasheva, 1986"	"https://www.dyntaxa.se/taxon/info/264582"	"Dyntaxa"	NA	"Coenosia emiliae"
"59"	"Drymeia"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011566"	"Dyntaxa"	NA	"Drymeia sp."
"60"	"Drymeia"	"hamata"	"(Fallén, 1823)"	"https://www.dyntaxa.se/taxon/info/243173"	"Dyntaxa"	NA	"Drymeia hamata"
"61"	"Drymeia"	"tetra"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243174"	"Dyntaxa"	NA	"Drymeia tetra"
"62"	"Drymeia"	"vicana"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243175"	"Dyntaxa"	NA	"Drymeia vicana"
"63"	"Eginia"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011567"	"Dyntaxa"	NA	"Eginia sp."
"64"	"Eginia"	"ocypterata"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243176"	"Dyntaxa"	NA	"Eginia ocypterata"
"65"	"Eudasyphora"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011568"	"Dyntaxa"	NA	"Eudasyphora sp."
"66"	"Eudasyphora"	"cyanella"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243177"	"Dyntaxa"	NA	"Eudasyphora cyanella"
"67"	"Eudasyphora"	"cyanicolor"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243178"	"Dyntaxa"	NA	"Eudasyphora cyanicolor"
"68"	"Eudasyphora"	"zimini"	"(Hennig, 1963)"	"https://www.dyntaxa.se/taxon/info/243179"	"Dyntaxa"	NA	"Eudasyphora zimini"
"69"	"Graphomya"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011569"	"Dyntaxa"	NA	"Graphomya sp."
"70"	"Graphomya"	"maculata"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/243180"	"Dyntaxa"	NA	"Graphomya maculata"
"71"	"Graphomya"	"minor"	"Robineau-Desvoidy, 1830"	"https://www.dyntaxa.se/taxon/info/243181"	"Dyntaxa"	NA	"Graphomya minor"
"72"	"Haematobia"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011570"	"Dyntaxa"	NA	"Haematobia sp."
"73"	"Haematobia"	"irritans"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/243182"	"Dyntaxa"	NA	"Haematobia irritans"
"74"	"Hebecnema"	"sp."	"Schnabl, 1889"	"http://faunaeur.org/full_results.php?id=138898"	"Fauna Europaea"	NA	"Hebecnema sp."
"75"	"Hebecnema"	"fumosa"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243185"	"Dyntaxa"	NA	"Hebecnema fumosa"
"76"	"Hebecnema"	"nigra"	"(Robineau-Desvoidy, 1830)"	"https://www.dyntaxa.se/taxon/info/243186"	"Dyntaxa"	NA	"Hebecnema nigra"
"77"	"Hebecnema"	"nigricolor"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243187"	"Dyntaxa"	NA	"Hebecnema nigricolor"
"78"	"Hebecnema"	"umbratica"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243188"	"Dyntaxa"	NA	"Hebecnema umbratica"
"79"	"Hebecnema"	"vespertina"	"(Fallén, 1823)"	"https://www.dyntaxa.se/taxon/info/243189"	"Dyntaxa"	NA	"Hebecnema vespertina"
"80"	"Helina"	"sp."	"Robineau-Desvoidy, 1830"	"http://www.faunaeur.org/full_results.php?id=138965"	"Fauna Europaea"	NA	"Helina sp."
"81"	"Helina"	"abdominalis"	"(Zetterstedt, 1846)"	"https://www.dyntaxa.se/taxon/info/243190"	"Dyntaxa"	NA	"Helina abdominalis"
"82"	"Helina"	"allotalla"	"(Meigen, 1830)"	"https://www.dyntaxa.se/taxon/info/243191"	"Dyntaxa"	NA	"Helina allotalla"
"83"	"Helina"	"annosa"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243192"	"Dyntaxa"	NA	"Helina annosa"
"84"	"Helina"	"arctata"	"Collin, 1953"	"https://www.dyntaxa.se/taxon/info/243213"	"Dyntaxa"	NA	"Helina arctata"
"85"	"Helina"	"atricolor"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243214"	"Dyntaxa"	NA	"Helina atricolor"
"86"	"Helina"	"binotata"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243215"	"Dyntaxa"	NA	"Helina binotata"
"87"	"Helina"	"bohemani"	"(Ringdahl, 1916)"	"https://www.dyntaxa.se/taxon/info/243216"	"Dyntaxa"	NA	"Helina bohemani"
"88"	"Helina"	"calceata"	"(Rondani, 1866)"	"https://www.dyntaxa.se/taxon/info/243217"	"Dyntaxa"	NA	"Helina calceata"
"89"	"Helina"	"celsa"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243218"	"Dyntaxa"	NA	"Helina celsa"
"90"	"Helina"	"ciliata"	"Karl, 1929"	"https://www.dyntaxa.se/taxon/info/243219"	"Dyntaxa"	NA	"Helina ciliata"
"91"	"Helina"	"ciliatocosta"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243220"	"Dyntaxa"	NA	"Helina ciliatocosta"
"92"	"Helina"	"cilipes"	"(Schnabl, 1902)"	"https://www.dyntaxa.se/taxon/info/243221"	"Dyntaxa"	NA	"Helina cilipes"
"93"	"Helina"	"cinerella"	"(van der Wulp, 1867)"	"https://www.dyntaxa.se/taxon/info/243222"	"Dyntaxa"	NA	"Helina cinerella"
"94"	"Helina"	"confinis"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243223"	"Dyntaxa"	NA	"Helina confinis"
"95"	"Helina"	"consimilis"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243224"	"Dyntaxa"	NA	"Helina consimilis"
"96"	"Helina"	"cothurnata"	"(Rondani, 1866)"	"https://www.dyntaxa.se/taxon/info/243225"	"Dyntaxa"	NA	"Helina cothurnata"
"97"	"Helina"	"daicles"	"(Walker, 1849)"	"https://www.dyntaxa.se/taxon/info/243226"	"Dyntaxa"	NA	"Helina daicles"
"98"	"Helina"	"depuncta"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243227"	"Dyntaxa"	NA	"Helina depuncta"
"99"	"Helina"	"evecta"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243228"	"Dyntaxa"	NA	"Helina evecta"
"100"	"Helina"	"flavisquama"	"(Zetterstedt, 1849)"	"https://www.dyntaxa.se/taxon/info/243229"	"Dyntaxa"	NA	"Helina flavisquama"
"101"	"Helina"	"fratercula"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243230"	"Dyntaxa"	NA	"Helina fratercula"
"102"	"Helina"	"fulvisquama"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243231"	"Dyntaxa"	NA	"Helina fulvisquama"
"103"	"Helina"	"impuncta"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243232"	"Dyntaxa"	NA	"Helina impuncta"
"104"	"Helina"	"lasiophthalma"	"(Macquart, 1835)"	"https://www.dyntaxa.se/taxon/info/243233"	"Dyntaxa"	NA	"Helina lasiophthalma"
"105"	"Helina"	"latitarsis"	"Ringdahl, 1924"	"https://www.dyntaxa.se/taxon/info/243234"	"Dyntaxa"	NA	"Helina latitarsis"
"106"	"Helina"	"laxifrons"	"(Zetterstedt, 1860)"	"https://www.dyntaxa.se/taxon/info/243235"	"Dyntaxa"	NA	"Helina laxifrons"
"107"	"Helina"	"longicornis"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243236"	"Dyntaxa"	NA	"Helina longicornis"
"108"	"Helina"	"luteisquama"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243237"	"Dyntaxa"	NA	"Helina luteisquama"
"109"	"Helina"	"maculipennis"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243238"	"Dyntaxa"	NA	"Helina maculipennis"
"110"	"Helina"	"obscurata"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243239"	"Dyntaxa"	NA	"Helina obscurata"
"111"	"Helina"	"obtusipennis"	"(Fallén, 1823)"	"https://www.dyntaxa.se/taxon/info/243240"	"Dyntaxa"	NA	"Helina obtusipennis"
"112"	"Helina"	"parcepilosa"	"(Stein, 1907)"	"https://www.dyntaxa.se/taxon/info/243241"	"Dyntaxa"	NA	"Helina parcepilosa"
"113"	"Helina"	"pertusa"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243242"	"Dyntaxa"	NA	"Helina pertusa"
"114"	"Helina"	"protuberans"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243243"	"Dyntaxa"	NA	"Helina protuberans"
"115"	"Helina"	"pubescens"	"(Stein, 1893)"	"https://www.dyntaxa.se/taxon/info/243244"	"Dyntaxa"	NA	"Helina pubescens"
"116"	"Helina"	"pubiseta"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243245"	"Dyntaxa"	NA	"Helina pubiseta"
"117"	"Helina"	"pulchella"	"(Ringdahl, 1918)"	"https://www.dyntaxa.se/taxon/info/243246"	"Dyntaxa"	NA	"Helina pulchella"
"118"	"Helina"	"quadrinotata"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243247"	"Dyntaxa"	NA	"Helina quadrinotata"
"119"	"Helina"	"quadrum"	"(Fabricius, 1805)"	"https://www.dyntaxa.se/taxon/info/243248"	"Dyntaxa"	NA	"Helina quadrum"
"120"	"Helina"	"reversio"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243249"	"Dyntaxa"	NA	"Helina reversio"
"121"	"Helina"	"setiventris"	"Ringdahl, 1924"	"https://www.dyntaxa.se/taxon/info/243250"	"Dyntaxa"	NA	"Helina setiventris"
"122"	"Helina"	"sexmaculata"	"(Preyssler, 1791)"	"https://www.dyntaxa.se/taxon/info/243251"	"Dyntaxa"	NA	"Helina sexmaculata"
"123"	"Helina"	"spinicosta"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243252"	"Dyntaxa"	NA	"Helina spinicosta"
"124"	"Helina"	"squalens"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243253"	"Dyntaxa"	NA	"Helina squalens"
"125"	"Helina"	"subvittata"	"(Séguy, 1923)"	"https://www.dyntaxa.se/taxon/info/243254"	"Dyntaxa"	NA	"Helina subvittata"
"126"	"Helina"	"tetrastigma"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243255"	"Dyntaxa"	NA	"Helina tetrastigma"
"127"	"Helina"	"trivittata"	"(Zetterstedt, 1860)"	"https://www.dyntaxa.se/taxon/info/243256"	"Dyntaxa"	NA	"Helina trivittata"
"128"	"Helina"	"veterana"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243257"	"Dyntaxa"	NA	"Helina veterana"
"129"	"Helina"	"vicina"	"(Czerny, 1900)"	"https://www.dyntaxa.se/taxon/info/243258"	"Dyntaxa"	NA	"Helina vicina"
"130"	"Hydrotaea"	"sp."	"Robineau-Desvoidy, 1830"	"https://www.dyntaxa.se/taxon/info/1011573"	"Dyntaxa"	NA	"Hydrotaea sp."
"131"	"Hydrotaea"	"aenescens"	"(Wiedemann, 1830)"	"https://www.dyntaxa.se/taxon/info/243260"	"Dyntaxa"	NA	"Hydrotaea aenescens"
"132"	"Hydrotaea"	"albipuncta"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243261"	"Dyntaxa"	NA	"Hydrotaea albipuncta"
"133"	"Hydrotaea"	"anxia"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243262"	"Dyntaxa"	NA	"Hydrotaea anxia"
"134"	"Hydrotaea"	"armipes"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243263"	"Dyntaxa"	NA	"Hydrotaea armipes"
"135"	"Hydrotaea"	"atrisquama"	"Ringdahl, 1925"	"https://www.dyntaxa.se/taxon/info/243264"	"Dyntaxa"	NA	"Hydrotaea atrisquama"
"136"	"Hydrotaea"	"borussica"	"Stein, 1899"	"https://www.dyntaxa.se/taxon/info/243265"	"Dyntaxa"	NA	"Hydrotaea borussica"
"137"	"Hydrotaea"	"capensis"	"(Wiedemann, 1818)"	"https://www.dyntaxa.se/taxon/info/243266"	"Dyntaxa"	NA	"Hydrotaea capensis"
"138"	"Hydrotaea"	"cinerea"	"Robineau-Desvoidy, 1830"	"https://www.dyntaxa.se/taxon/info/243267"	"Dyntaxa"	NA	"Hydrotaea cinerea"
"139"	"Hydrotaea"	"cyrtoneurina"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243268"	"Dyntaxa"	NA	"Hydrotaea cyrtoneurina"
"140"	"Hydrotaea"	"dentipes"	"(Fabricius, 1805)"	"https://www.dyntaxa.se/taxon/info/243269"	"Dyntaxa"	NA	"Hydrotaea dentipes"
"141"	"Hydrotaea"	"diabolus"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243270"	"Dyntaxa"	NA	"Hydrotaea diabolus"
"142"	"Hydrotaea"	"floccosa"	"Macquart, 1835"	"https://www.dyntaxa.se/taxon/info/243271"	"Dyntaxa"	NA	"Hydrotaea floccosa"
"143"	"Hydrotaea"	"glabricula"	"(Fallén, 1825)"	"https://www.dyntaxa.se/taxon/info/243272"	"Dyntaxa"	NA	"Hydrotaea glabricula"
"144"	"Hydrotaea"	"hirticeps"	"(Fallén, 1824)"	"https://www.dyntaxa.se/taxon/info/243273"	"Dyntaxa"	NA	"Hydrotaea hirticeps"
"145"	"Hydrotaea"	"ignava"	"(Harris, 1780)"	"https://www.dyntaxa.se/taxon/info/243274"	"Dyntaxa"	NA	"Hydrotaea ignava"
"146"	"Hydrotaea"	"irritans"	"(Fallén, 1823)"	"https://www.dyntaxa.se/taxon/info/243275"	"Dyntaxa"	NA	"Hydrotaea irritans"
"147"	"Hydrotaea"	"lundbecki"	"(Michelsen, 1978)"	"https://www.dyntaxa.se/taxon/info/243276"	"Dyntaxa"	NA	"Hydrotaea lundbecki"
"148"	"Hydrotaea"	"meridionalis"	"Portschinsky, 1882"	"https://www.dyntaxa.se/taxon/info/243277"	"Dyntaxa"	NA	"Hydrotaea meridionalis"
"149"	"Hydrotaea"	"meteorica"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/243278"	"Dyntaxa"	NA	"Hydrotaea meteorica"
"150"	"Hydrotaea"	"militaris"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243279"	"Dyntaxa"	NA	"Hydrotaea militaris"
"151"	"Hydrotaea"	"nidicola"	"Malloch, 1925"	"https://www.dyntaxa.se/taxon/info/243280"	"Dyntaxa"	NA	"Hydrotaea nidicola"
"152"	"Hydrotaea"	"palaestrica"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243281"	"Dyntaxa"	NA	"Hydrotaea palaestrica"
"153"	"Hydrotaea"	"pandellei"	"Stein, 1899"	"https://www.dyntaxa.se/taxon/info/243282"	"Dyntaxa"	NA	"Hydrotaea pandellei"
"154"	"Hydrotaea"	"parva"	"Meade, 1889"	"https://www.dyntaxa.se/taxon/info/243283"	"Dyntaxa"	NA	"Hydrotaea parva"
"155"	"Hydrotaea"	"pellucens"	"Portschinsky, 1879"	"https://www.dyntaxa.se/taxon/info/243284"	"Dyntaxa"	NA	"Hydrotaea pellucens"
"156"	"Hydrotaea"	"pilipes"	"Stein, 1903"	"https://www.dyntaxa.se/taxon/info/243285"	"Dyntaxa"	NA	"Hydrotaea pilipes"
"157"	"Hydrotaea"	"pilitibia"	"Stein, 1916"	"https://www.dyntaxa.se/taxon/info/243286"	"Dyntaxa"	NA	"Hydrotaea pilitibia"
"158"	"Hydrotaea"	"ringdahli"	"Stein, 1916"	"https://www.dyntaxa.se/taxon/info/243287"	"Dyntaxa"	NA	"Hydrotaea ringdahli"
"159"	"Hydrotaea"	"scambus"	"(Zetterstedt, 1838)"	"https://www.dyntaxa.se/taxon/info/243288"	"Dyntaxa"	NA	"Hydrotaea scambus"
"160"	"Hydrotaea"	"similis"	"Meade, 1887"	"https://www.dyntaxa.se/taxon/info/243289"	"Dyntaxa"	NA	"Hydrotaea similis"
"161"	"Hydrotaea"	"tuberculata"	"Rondani, 1866"	"https://www.dyntaxa.se/taxon/info/243290"	"Dyntaxa"	NA	"Hydrotaea tuberculata"
"162"	"Hydrotaea"	"unispinosa"	"Stein, 1898"	"https://www.dyntaxa.se/taxon/info/243291"	"Dyntaxa"	NA	"Hydrotaea unispinosa"
"163"	"Hydrotaea"	"velutina"	"Robineau-Desvoidy, 1830"	"https://www.dyntaxa.se/taxon/info/243292"	"Dyntaxa"	NA	"Hydrotaea velutina"
"164"	"Limnophora"	"sp."	NA	"https://www.dyntaxa.se/taxon/info/1011574"	"Dyntaxa"	NA	"Limnophora sp."
"165"	"Limnophora"	"maculosa"	"(Meigen, 1826)"	"https://www.dyntaxa.se/taxon/info/243293"	"Dyntaxa"	NA	"Limnophora maculosa"
"166"	"Limnophora"	"nigripes"	"(Robineau-Desvoidy, 1830)"	"https://www.dyntaxa.se/taxon/info/243294"	"Dyntaxa"	NA	"Limnophora nigripes"
"167"	"Limnophora"	"pandellei"	"Séguy, 1923"	"https://www.dyntaxa.se/taxon/info/243295"	"Dyntaxa"	NA	"Limnophora pandellei"
"168"	"Limnophora"	"pollinifrons"	"Stein, 1916"	"https://www.dyntaxa.se/taxon/info/243296"	"Dyntaxa"	NA	"Limnophora pollinifrons"
"169"	"Limnophora"	"riparia"	"(Fallén, 1824)"	"https://www.dyntaxa.se/taxon/info/243297"	"Dyntaxa"	NA	"Limnophora riparia"
"170"	"Limnophora"	"rotundata"	"Collin, 1930"	"https://www.dyntaxa.se/taxon/info/243298"	"Dyntaxa"	NA	"Limnophora rotundata"
"171"	"Limnophora"	"scrupulosa"	"(Zetterstedt, 1845)"	"https://www.dyntaxa.se/taxon/info/243299"	"Dyntaxa"	NA	"Limnophora scrupulosa"
