"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"26"	"Cyrnus"	"trimaculatus"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206344"	NA	"Cyrnus trimaculatus"
"27"	"Holocentropus"	"sp."	"McLachlan, 1878"	"http://www.faunaeur.org/full_results.php?id=411173"	NA	"Holocentropus sp."
"28"	"Holocentropus"	"dubius"	"(Rambur, 1842)"	"http://dyntaxa.se/taxon/info/206345"	NA	"Holocentropus dubius"
"29"	"Holocentropus"	"insignis"	"Martynov, 1924"	"http://dyntaxa.se/taxon/info/206346"	NA	"Holocentropus insignis"
"30"	"Holocentropus"	"picicornis"	"(Stephens, 1836)"	"http://dyntaxa.se/taxon/info/206347"	NA	"Holocentropus picicornis"
"31"	"Holocentropus"	"stagnalis"	"(Albarda, 1874)"	"http://dyntaxa.se/taxon/info/206348"	NA	"Holocentropus stagnalis"
"32"	"Neureclipsis"	"sp."	"McLachlan, 1864"	"http://www.faunaeur.org/full_results.php?id=411183"	NA	"Neureclipsis sp."
"33"	"Neureclipsis"	"bimaculata"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/206349"	NA	"Neureclipsis bimaculata"
"34"	"Plectrocnemia"	"sp."	"Stephens, 1836"	"http://www.faunaeur.org/full_results.php?id=411170"	NA	"Plectrocnemia sp."
"35"	"Plectrocnemia"	"conjuncta"	"Martynov, 1914"	"http://dyntaxa.se/taxon/info/206350"	NA	"Plectrocnemia conjuncta"
"36"	"Plectrocnemia"	"conspersa"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206351"	NA	"Plectrocnemia conspersa"
"37"	"Polycentropus"	"sp."	"Curtis, 1835"	"http://www.faunaeur.org/full_results.php?id=411175"	NA	"Polycentropus sp."
"38"	"Polycentropus"	"flavomaculatus"	"(Pictet, 1834)"	"http://dyntaxa.se/taxon/info/206352"	NA	"Polycentropus flavomaculatus"
"39"	"Polycentropus"	"irroratus"	"(Curtis, 1835)"	"http://dyntaxa.se/taxon/info/206353"	NA	"Polycentropus irroratus"
"40"	"Psychomyiidae"	"sp."	"F.Walker, 1852"	"http://dyntaxa.se/taxon/info/2001188"	NA	"Psychomyiidae sp."
"41"	"Lype"	"sp."	"McLachlan, 1878"	"http://www.faunaeur.org/full_results.php?id=411257"	NA	"Lype sp."
"42"	"Lype"	"phaeopa"	"(Stephens, 1836)"	"http://dyntaxa.se/taxon/info/206335"	NA	"Lype phaeopa"
"43"	"Lype"	"reducta"	"(Hagen, 1868)"	"http://dyntaxa.se/taxon/info/206336"	NA	"Lype reducta"
"44"	"Psychomyia"	"sp."	"Latreille, 1829"	"http://www.faunaeur.org/full_results.php?id=411260"	NA	"Psychomyia sp."
"45"	"Psychomyia"	"pusilla"	"(Fabricius, 1781)"	"http://dyntaxa.se/taxon/info/206337"	NA	"Psychomyia pusilla"
"46"	"Tinodes"	"sp."	"Leach, 1815"	"http://www.faunaeur.org/full_results.php?id=409902"	NA	"Tinodes sp."
"47"	"Tinodes"	"pallidulus"	"McLachlan, 1878"	"http://dyntaxa.se/taxon/info/102893"	NA	"Tinodes pallidulus"
"48"	"Tinodes"	"waeneri"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/206339"	NA	"Tinodes waeneri"
"49"	"Glossosomatidae"	"sp."	"Wallengren, 1891"	"http://dyntaxa.se/taxon/info/2001190"	NA	"Glossosomatidae sp."
"50"	"Glossosoma"	"sp."	"Curtis, 1834"	"http://www.faunaeur.org/full_results.php?id=409894"	NA	"Glossosoma sp."
"51"	"Glossosoma"	"intermedium"	"(Klapálek, 1892)"	"http://dyntaxa.se/taxon/info/206297"	NA	"Glossosoma intermedium"
"52"	"Glossosoma"	"nylanderi"	"McLachlan, 1879"	"http://dyntaxa.se/taxon/info/206298"	NA	"Glossosoma nylanderi"
"53"	"Agapetus"	"sp."	"Curtis, 1834"	"http://www.faunaeur.org/full_results.php?id=409863"	NA	"Agapetus sp."
"54"	"Agapetus"	"fuscipes"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206299"	NA	"Agapetus fuscipes"
"55"	"Agapetus"	"ochripes"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206300"	NA	"Agapetus ochripes"
"56"	"Hydroptilidae"	"sp."	"J.F.Stephens, 1836"	"http://dyntaxa.se/taxon/info/2001191"	NA	"Hydroptilidae sp."
"57"	"Agraylea"	"sp."	"Curtis, 1834"	"http://www.faunaeur.org/full_results.php?id=410105"	NA	"Agraylea sp."
"58"	"Agraylea"	"cognatella"	"McLachlan, 1880"	"http://dyntaxa.se/taxon/info/206301"	NA	"Agraylea cognatella"
"59"	"Agraylea"	"multipunctata"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206302"	NA	"Agraylea multipunctata"
"60"	"Agraylea"	"sexmaculata"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206303"	NA	"Agraylea sexmaculata"
"61"	"Hydroptila"	"sp."	"Dalman, 1819"	"http://www.faunaeur.org/full_results.php?id=409885"	NA	"Hydroptila sp."
"62"	"Hydroptila"	"angulata"	"Mosely, 1922"	"http://dyntaxa.se/taxon/info/206304"	NA	"Hydroptila angulata"
"63"	"Hydroptila"	"cornuta"	"Mosely, 1922"	"http://dyntaxa.se/taxon/info/206305"	NA	"Hydroptila cornuta"
"64"	"Hydroptila"	"forcipata"	"(Eaton, 1873)"	"http://dyntaxa.se/taxon/info/206306"	NA	"Hydroptila forcipata"
"65"	"Hydroptila"	"occulta"	"(Eaton, 1873)"	"http://dyntaxa.se/taxon/info/206307"	NA	"Hydroptila occulta"
"66"	"Hydroptila"	"pulchricornis"	"Pictet, 1834"	"http://dyntaxa.se/taxon/info/206308"	NA	"Hydroptila pulchricornis"
"67"	"Hydroptila"	"simulans"	"Mosely, 1920"	"http://dyntaxa.se/taxon/info/206309"	NA	"Hydroptila simulans"
"68"	"Hydroptila"	"sparsa"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206310"	NA	"Hydroptila sparsa"
"69"	"Hydroptila"	"tineoides"	"Dalman, 1819"	"http://dyntaxa.se/taxon/info/206311"	NA	"Hydroptila tineoides"
"70"	"Hydroptila"	"vectis"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206312"	NA	"Hydroptila vectis"
"71"	"Hydroptila"	"lotensis"	"Mosely, 1920"	"http://dyntaxa.se/taxon/info/258575"	NA	"Hydroptila lotensis"
"72"	"Ithytrichia"	"sp."	"Eaton, 1873"	"http://www.faunaeur.org/full_results.php?id=410187"	NA	"Ithytrichia sp."
"73"	"Ithytrichia"	"clavata"	"Morton, 1905"	"http://dyntaxa.se/taxon/info/206313"	NA	"Ithytrichia clavata"
"74"	"Ithytrichia"	"lamellaris"	"Eaton, 1873"	"http://dyntaxa.se/taxon/info/206314"	NA	"Ithytrichia lamellaris"
"75"	"Orthotrichia"	"sp."	"Eaton, 1873"	"http://www.faunaeur.org/full_results.php?id=410194"	NA	"Orthotrichia sp."
"76"	"Orthotrichia"	"angustella"	"(McLachlan, 1865)"	"http://dyntaxa.se/taxon/info/102889"	NA	"Orthotrichia angustella"
"77"	"Orthotrichia"	"tragetti"	"Mosely, 1930"	"http://dyntaxa.se/taxon/info/102890"	NA	"Orthotrichia tragetti"
"78"	"Orthotrichia"	"costalis"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206316"	NA	"Orthotrichia costalis"
"79"	"Oxyethira"	"sp."	"Eaton, 1873"	"http://www.faunaeur.org/full_results.php?id=410200"	NA	"Oxyethira sp."
"80"	"Oxyethira"	"boreella"	"Svensson & Tjeder, 1975"	"http://dyntaxa.se/taxon/info/206318"	NA	"Oxyethira boreella"
"81"	"Oxyethira"	"distinctella"	"McLachlan, 1880"	"http://dyntaxa.se/taxon/info/206319"	NA	"Oxyethira distinctella"
"82"	"Oxyethira"	"ecornuta"	"Morton, 1893"	"http://dyntaxa.se/taxon/info/206320"	NA	"Oxyethira ecornuta"
"83"	"Oxyethira"	"falcata"	"Morton, 1893"	"http://dyntaxa.se/taxon/info/206321"	NA	"Oxyethira falcata"
"84"	"Oxyethira"	"flavicornis"	"(Pictet, 1834)"	"http://dyntaxa.se/taxon/info/206322"	NA	"Oxyethira flavicornis"
"85"	"Oxyethira"	"frici"	"Klapálek, 1891"	"http://dyntaxa.se/taxon/info/206323"	NA	"Oxyethira frici"
"86"	"Oxyethira"	"klingstedti"	"Nybom, 1983"	"http://dyntaxa.se/taxon/info/206324"	NA	"Oxyethira klingstedti"
"87"	"Oxyethira"	"mirabilis"	"Morton, 1904"	"http://dyntaxa.se/taxon/info/206325"	NA	"Oxyethira mirabilis"
"88"	"Oxyethira"	"sagittifera"	"Ris, 1897"	"http://dyntaxa.se/taxon/info/206326"	NA	"Oxyethira sagittifera"
"89"	"Oxyethira"	"simplex"	"Ris, 1897"	"http://dyntaxa.se/taxon/info/206327"	NA	"Oxyethira simplex"
"90"	"Oxyethira"	"tristella"	"Klapálek, 1895"	"http://dyntaxa.se/taxon/info/206328"	NA	"Oxyethira tristella"
"91"	"Stactobiella"	"sp."	"Martynov, 1924"	"http://www.faunaeur.org/full_results.php?id=410253"	NA	"Stactobiella sp."
"92"	"Stactobiella"	"risi"	"(Felber, 1908)"	"http://dyntaxa.se/taxon/info/102892"	NA	"Stactobiella risi"
"93"	"Tricholeiochiton"	"sp."	"Kloet & Hincks, 1944"	"http://www.faunaeur.org/full_results.php?id=410256"	NA	"Tricholeiochiton sp."
"94"	"Tricholeiochiton"	"fagesii"	"(Guinard, 1879)"	"http://dyntaxa.se/taxon/info/101922"	NA	"Tricholeiochiton fagesii"
"95"	"Leptoceridae"	"sp."	"W.E.Leach, 1815"	"http://dyntaxa.se/taxon/info/2001198"	NA	"Leptoceridae sp."
"96"	"Adicella"	"sp."	"McLachlan, 1877"	"http://www.faunaeur.org/full_results.php?id=410283"	NA	"Adicella sp."
"97"	"Adicella"	"reducta"	"(McLachlan, 1865)"	"http://dyntaxa.se/taxon/info/206486"	NA	"Adicella reducta"
"98"	"Athripsodes"	"sp."	"Billberg, 1820"	"http://www.faunaeur.org/full_results.php?id=410305"	NA	"Athripsodes sp."
"99"	"Athripsodes"	"albifrons"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/206487"	NA	"Athripsodes albifrons"
"100"	"Athripsodes"	"aterrimus"	"(Stephens, 1836)"	"http://dyntaxa.se/taxon/info/206488"	NA	"Athripsodes aterrimus"
"101"	"Athripsodes"	"cinereus"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206489"	NA	"Athripsodes cinereus"
"102"	"Athripsodes"	"commutatus"	"(Rostock, 1874)"	"http://dyntaxa.se/taxon/info/206490"	NA	"Athripsodes commutatus"
"103"	"Ceraclea"	"sp."	"Stephens, 1829"	"http://www.faunaeur.org/full_results.php?id=410349"	NA	"Ceraclea sp."
"104"	"Ceraclea"	"excisa"	"(Morton, 1904)"	"http://dyntaxa.se/taxon/info/102886"	NA	"Ceraclea excisa"
"105"	"Ceraclea"	"alboguttata"	"(Hagen, 1860)"	"http://dyntaxa.se/taxon/info/206491"	NA	"Ceraclea alboguttata"
"106"	"Ceraclea"	"annulicornis"	"(Stephens, 1836)"	"http://dyntaxa.se/taxon/info/206492"	NA	"Ceraclea annulicornis"
"107"	"Ceraclea"	"dissimilis"	"(Stephens, 1836)"	"http://dyntaxa.se/taxon/info/206493"	NA	"Ceraclea dissimilis"
"108"	"Ceraclea"	"fulva"	"(Rambur, 1842)"	"http://dyntaxa.se/taxon/info/206495"	NA	"Ceraclea fulva"
"109"	"Ceraclea"	"nigronervosa"	"(Retzius, 1783)"	"http://dyntaxa.se/taxon/info/206496"	NA	"Ceraclea nigronervosa"
"110"	"Ceraclea"	"perplexa"	"(McLachlan, 1877)"	"http://dyntaxa.se/taxon/info/206497"	NA	"Ceraclea perplexa"
"111"	"Ceraclea"	"senilis"	"(Burmeister, 1839)"	"http://dyntaxa.se/taxon/info/206498"	NA	"Ceraclea senilis"
"112"	"Erotesis"	"sp."	"McLachlan, 1877"	"http://www.faunaeur.org/full_results.php?id=410294"	NA	"Erotesis sp."
"113"	"Erotesis"	"baltica"	"McLachlan, 1877"	"http://dyntaxa.se/taxon/info/206499"	NA	"Erotesis baltica"
"114"	"Leptocerus"	"sp."	"Leach, 1815"	"http://www.faunaeur.org/full_results.php?id=410290"	NA	"Leptocerus sp."
"115"	"Leptocerus"	"tineiformis"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/102905"	NA	"Leptocerus tineiformis"
"116"	"Mystacides"	"sp."	"Latreille, 1825"	"http://www.faunaeur.org/full_results.php?id=172444"	NA	"Mystacides sp."
"117"	"Mystacides"	"azurea"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/206501"	NA	"Mystacides azurea"
"118"	"Mystacides"	"longicornis"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/206502"	NA	"Mystacides longicornis"
"119"	"Mystacides"	"nigra"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/206503"	NA	"Mystacides nigra"
"120"	"Oecetis"	"sp."	"McLachlan, 1877"	"http://www.faunaeur.org/full_results.php?id=410413"	NA	"Oecetis sp."
"121"	"Oecetis"	"furva"	"(Rambur, 1842)"	"http://dyntaxa.se/taxon/info/102906"	NA	"Oecetis furva"
"122"	"Oecetis"	"lacustris"	"(Pictet, 1834)"	"http://dyntaxa.se/taxon/info/206505"	NA	"Oecetis lacustris"
"123"	"Oecetis"	"notata"	"(Rambur, 1842)"	"http://dyntaxa.se/taxon/info/206506"	NA	"Oecetis notata"
"124"	"Oecetis"	"ochracea"	"(Curtis, 1825)"	"http://dyntaxa.se/taxon/info/206507"	NA	"Oecetis ochracea"
"125"	"Oecetis"	"testacea"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206508"	NA	"Oecetis testacea"
"126"	"Setodes"	"sp."	"Rambur, 1842"	"http://www.faunaeur.org/full_results.php?id=410292"	NA	"Setodes sp."
"127"	"Setodes"	"punctatus"	"(Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/102891"	NA	"Setodes punctatus"
"128"	"Setodes"	"argentipunctellus"	"McLachlan, 1877"	"http://dyntaxa.se/taxon/info/206509"	NA	"Setodes argentipunctellus"
"129"	"Triaenodes"	"sp."	"McLachlan, 1865"	"http://www.faunaeur.org/full_results.php?id=410443"	NA	"Triaenodes sp."
"130"	"Triaenodes"	"bicolor"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206511"	NA	"Triaenodes bicolor"
"131"	"Triaenodes"	"unanimis"	"McLachlan, 1877"	"http://dyntaxa.se/taxon/info/206512"	NA	"Triaenodes unanimis"
"132"	"Ylodes"	"sp."	"Milne, 1934"	"http://www.faunaeur.org/full_results.php?id=410457"	NA	"Ylodes sp."
"133"	"Ylodes"	"detruncatus"	"(Martynov, 1924)"	"http://dyntaxa.se/taxon/info/206513"	NA	"Ylodes detruncatus"
"134"	"Ylodes"	"reuteri"	"(McLachlan, 1880)"	"http://dyntaxa.se/taxon/info/206514"	NA	"Ylodes reuteri"
"135"	"Ylodes"	"simulans"	"(Tjeder, 1929)"	"http://dyntaxa.se/taxon/info/206515"	NA	"Ylodes simulans"
"136"	"Molannidae"	"sp."	"Wallengren, 1891"	"http://dyntaxa.se/taxon/info/2001199"	NA	"Molannidae sp."
"137"	"Molanna"	"sp."	"Curtis, 1834"	"http://www.faunaeur.org/full_results.php?id=172738"	NA	"Molanna sp."
"138"	"Molanna"	"albicans"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/101338"	NA	"Molanna albicans"
"139"	"Molanna"	"submarginalis"	"McLachlan, 1872"	"http://dyntaxa.se/taxon/info/101339"	NA	"Molanna submarginalis"
"140"	"Molanna"	"angustata"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206482"	NA	"Molanna angustata"
"141"	"Molanna"	"nigra"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206483"	NA	"Molanna nigra"
"142"	"Molannodes"	"sp."	"McLachlan, 1866"	"http://www.faunaeur.org/full_results.php?id=411048"	NA	"Molannodes sp."
"143"	"Molannodes"	"tinctus"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206485"	NA	"Molannodes tinctus"
"144"	"Odontoceridae"	"sp."	"Wallengren, 1891"	"http://dyntaxa.se/taxon/info/2001202"	NA	"Odontoceridae sp."
"145"	"Odontocerum"	"sp."	"Leach, 1815"	"http://www.faunaeur.org/full_results.php?id=411053"	NA	"Odontocerum sp."
"146"	"Odontocerum"	"albicorne"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/101435"	NA	"Odontocerum albicorne"
"147"	"Goeridae"	"sp."	"G.Ulmer, 1903"	"http://dyntaxa.se/taxon/info/2001193"	NA	"Goeridae sp."
"148"	"Goera"	"sp."	"Leach, 1815"	"http://www.faunaeur.org/full_results.php?id=171742"	NA	"Goera sp."
"149"	"Goera"	"pilosa"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/206472"	NA	"Goera pilosa"
"150"	"Silo"	"sp."	"Curtis, 1833"	"http://www.faunaeur.org/full_results.php?id=409822"	NA	"Silo sp."
"151"	"Silo"	"pallipes"	"(Fabricius, 1781)"	"http://dyntaxa.se/taxon/info/206473"	NA	"Silo pallipes"
"152"	"Limnephilidae"	"sp."	"Kolenati, 1848"	"http://dyntaxa.se/taxon/info/2001194"	NA	"Limnephilidae sp."
"153"	"Limnephilinae"	"sp."	"Kolenati, 1848"	"http://dyntaxa.se/taxon/info/6000555"	NA	"Limnephilinae sp."
"154"	"Anabolia"	"sp."	"Stephens, 1837"	"http://www.faunaeur.org/full_results.php?id=171661"	NA	"Anabolia sp."
"155"	"Anabolia"	"concentrica"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206401"	NA	"Anabolia concentrica"
"156"	"Anabolia"	"furcata"	"Brauer, 1857"	"http://dyntaxa.se/taxon/info/206402"	NA	"Anabolia furcata"
"157"	"Anabolia"	"laevis"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206403"	NA	"Anabolia laevis"
"158"	"Anabolia"	"nervosa"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206404"	NA	"Anabolia nervosa"
"159"	"Arctopora"	"sp."	"Thomson, 1891"	"http://www.faunaeur.org/full_results.php?id=410535"	NA	"Arctopora sp."
"160"	"Arctopora"	"trimaculata"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206405"	NA	"Arctopora trimaculata"
"161"	"Asynarchus"	"sp."	"McLachlan, 1880"	"http://www.faunaeur.org/full_results.php?id=410537"	NA	"Asynarchus sp."
"162"	"Asynarchus"	"contumax"	"McLachlan, 1880"	"http://dyntaxa.se/taxon/info/206406"	NA	"Asynarchus contumax"
"163"	"Asynarchus"	"impar"	"(McLachlan, 1880)"	"http://dyntaxa.se/taxon/info/206407"	NA	"Asynarchus impar"
"164"	"Asynarchus"	"lapponicus"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206408"	NA	"Asynarchus lapponicus"
"165"	"Asynarchus"	"thedenii"	"(Wallengren, 1879)"	"http://dyntaxa.se/taxon/info/206409"	NA	"Asynarchus thedenii"
"166"	"Colpotaulius"	"sp."	"Kolenati, 1848"	"http://www.nic.funet.fi/index/Tree_of_life//insecta/trichoptera/limnephilidae/colpotaulius/"	NA	"Colpotaulius sp."
"167"	"Colpotaulius"	"incisus"	"(Curtis, 1834)"	"http://dyntaxa.se/taxon/info/206410"	NA	"Colpotaulius incisus"
"168"	"Glyphotaelius"	"sp."	"Stephens, 1837"	"http://www.faunaeur.org/full_results.php?id=410693"	NA	"Glyphotaelius sp."
"169"	"Glyphotaelius"	"pellucidus"	"(Retzius, 1783)"	"http://dyntaxa.se/taxon/info/206411"	NA	"Glyphotaelius pellucidus"
"170"	"Grammotaulius"	"sp."	"Kolenati, 1848"	"http://www.faunaeur.org/full_results.php?id=410698"	NA	"Grammotaulius sp."
"171"	"Grammotaulius"	"nigropunctatus"	"(Retzius, 1783)"	"http://dyntaxa.se/taxon/info/206412"	NA	"Grammotaulius nigropunctatus"
"172"	"Grammotaulius"	"nitidus"	"(Müller, 1764)"	"http://dyntaxa.se/taxon/info/206413"	NA	"Grammotaulius nitidus"
"173"	"Grammotaulius"	"signatipennis"	"McLachlan, 1876"	"http://dyntaxa.se/taxon/info/206414"	NA	"Grammotaulius signatipennis"
"174"	"Lenarchus"	"sp."	"Martynov, 1914"	"http://www.faunaeur.org/full_results.php?id=410732"	NA	"Lenarchus sp."
"175"	"Lenarchus"	"bicornis"	"(McLachlan, 1880)"	"http://dyntaxa.se/taxon/info/206415"	NA	"Lenarchus bicornis"
"176"	"Lenarchus"	"productus"	"(Morton, 1896)"	"http://dyntaxa.se/taxon/info/206416"	NA	"Lenarchus productus"
"177"	"Limnephilus"	"sp."	"Leach, 1815"	"http://www.faunaeur.org/full_results.php?id=410496"	NA	"Limnephilus sp."
"178"	"Limnephilus"	"affinis"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206417"	NA	"Limnephilus affinis"
"179"	"Limnephilus"	"algosus"	"(McLachlan, 1868)"	"http://dyntaxa.se/taxon/info/206418"	NA	"Limnephilus algosus"
"180"	"Limnephilus"	"auricula"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206419"	NA	"Limnephilus auricula"
"181"	"Limnephilus"	"binotatus"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206420"	NA	"Limnephilus binotatus"
"182"	"Limnephilus"	"bipunctatus"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206421"	NA	"Limnephilus bipunctatus"
"183"	"Limnephilus"	"borealis"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206422"	NA	"Limnephilus borealis"
"184"	"Limnephilus"	"centralis"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206423"	NA	"Limnephilus centralis"
"185"	"Limnephilus"	"coenosus"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206424"	NA	"Limnephilus coenosus"
"186"	"Limnephilus"	"decipiens"	"(Kolenati, 1848)"	"http://dyntaxa.se/taxon/info/206425"	NA	"Limnephilus decipiens"
"187"	"Limnephilus"	"diphyes"	"McLachlan, 1880"	"http://dyntaxa.se/taxon/info/206426"	NA	"Limnephilus diphyes"
"188"	"Limnephilus"	"dispar"	"McLachlan, 1875"	"http://dyntaxa.se/taxon/info/206427"	NA	"Limnephilus dispar"
"189"	"Limnephilus"	"elegans"	"Curtis, 1834"	"http://dyntaxa.se/taxon/info/206428"	NA	"Limnephilus elegans"
"190"	"Limnephilus"	"externus"	"Hagen, 1861"	"http://dyntaxa.se/taxon/info/206429"	NA	"Limnephilus externus"
"191"	"Limnephilus"	"extricatus"	"McLachlan, 1865"	"http://dyntaxa.se/taxon/info/206430"	NA	"Limnephilus extricatus"
"192"	"Limnephilus"	"femoralis"	"Kirby, 1837"	"http://dyntaxa.se/taxon/info/206431"	NA	"Limnephilus femoralis"
"193"	"Limnephilus"	"femoratus"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206432"	NA	"Limnephilus femoratus"
"194"	"Limnephilus"	"fenestratus"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206433"	NA	"Limnephilus fenestratus"
"195"	"Limnephilus"	"flavicornis"	"(Fabricius, 1787)"	"http://dyntaxa.se/taxon/info/206434"	NA	"Limnephilus flavicornis"
"196"	"Limnephilus"	"fuscicornis"	"Rambur, 1842"	"http://dyntaxa.se/taxon/info/206435"	NA	"Limnephilus fuscicornis"
"197"	"Limnephilus"	"fuscinervis"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/206436"	NA	"Limnephilus fuscinervis"
"198"	"Limnephilus"	"germanus"	"McLachlan, 1875"	"http://dyntaxa.se/taxon/info/206437"	NA	"Limnephilus germanus"
