"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"26"	"Myrmica"	"karavajevi"	"(Arnoldi, 1930)"	"http://dyntaxa.se/taxon/info/102898"	NA	NA	"Myrmica karavajevi"
"27"	"Myrmica"	"lobicornis"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/200947"	NA	NA	"Myrmica lobicornis"
"28"	"Myrmica"	"lonae"	"Finzi, 1926"	"http://dyntaxa.se/taxon/info/249165"	NA	NA	"Myrmica lonae"
"29"	"Myrmica"	"rubra"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/200948"	NA	NA	"Myrmica rubra"
"30"	"Myrmica"	"ruginodis"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/200950"	NA	NA	"Myrmica ruginodis"
"31"	"Myrmica"	"rugulosa"	"Nylander, 1849"	"http://dyntaxa.se/taxon/info/200952"	NA	NA	"Myrmica rugulosa"
"32"	"Myrmica"	"sabuleti"	"Meinert, 1861"	"http://dyntaxa.se/taxon/info/200943"	NA	NA	"Myrmica sabuleti"
"33"	"Myrmica"	"scabrinodis"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/200942"	NA	NA	"Myrmica scabrinodis"
"34"	"Myrmica"	"schencki"	"Viereck, 1903"	"http://dyntaxa.se/taxon/info/200946"	NA	NA	"Myrmica schencki"
"35"	"Myrmica"	"specioides"	"Bondroit, 1918"	"http://dyntaxa.se/taxon/info/102897"	NA	NA	"Myrmica specioides"
"36"	"Myrmica"	"sulcinodis"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/200951"	NA	NA	"Myrmica sulcinodis"
"37"	"Myrmica"	"vandeli"	"Bondroit, 1920"	"http://dyntaxa.se/taxon/info/249166"	NA	NA	"Myrmica vandeli"
"38"	"Leptothorax"	"sp."	"Mayr, 1855"	"http://dyntaxa.se/taxon/info/1010220"	NA	NA	"Leptothorax sp."
"39"	"Leptothorax"	"acervorum"	"(J.C.Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/200960"	NA	NA	"Leptothorax acervorum"
"40"	"Leptothorax"	"gredleri"	"Mayr, 1855"	"http://dyntaxa.se/taxon/info/200961"	NA	NA	"Leptothorax gredleri"
"41"	"Leptothorax"	"muscorum"	"(Nylander, 1846)"	"http://dyntaxa.se/taxon/info/200962"	NA	NA	"Leptothorax muscorum"
"42"	"Leptothorax"	"kutteri"	"Buschinger, 1966"	"http://dyntaxa.se/taxon/info/200969"	NA	NA	"Leptothorax kutteri"
"43"	"Leptothorax"	"goesswaldi"	"Kutter, 1967"	"http://dyntaxa.se/taxon/info/249167"	NA	NA	"Leptothorax goesswaldi"
"44"	"Temnothorax"	"sp."	"Mayr, 1861"	"http://dyntaxa.se/taxon/info/1013612"	NA	NA	"Temnothorax sp."
"45"	"Temnothorax"	"crassispinus"	"(Karavaiev, 1926)"	"http://dyntaxa.se/taxon/info/6005222"	NA	NA	"Temnothorax crassispinus"
"46"	"Temnothorax"	"affinis"	"(Mayr, 1855)"	"http://dyntaxa.se/taxon/info/101195"	NA	NA	"Temnothorax affinis"
"47"	"Temnothorax"	"corticalis"	"(Schenck, 1852)"	"http://dyntaxa.se/taxon/info/101196"	NA	NA	"Temnothorax corticalis"
"48"	"Temnothorax"	"nylanderi"	"(Förster, 1850)"	"http://dyntaxa.se/taxon/info/101197"	NA	NA	"Temnothorax nylanderi"
"49"	"Temnothorax"	"parvulus"	"(Schenck, 1852)"	"http://dyntaxa.se/taxon/info/102900"	NA	NA	"Temnothorax parvulus"
"50"	"Temnothorax"	"interruptus"	"(Schenck, 1852)"	"http://dyntaxa.se/taxon/info/102901"	NA	NA	"Temnothorax interruptus"
"51"	"Temnothorax"	"tuberum"	"(J.C.Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/200968"	NA	NA	"Temnothorax tuberum"
"52"	"Linepithema"	"sp."	"Mayr, 1866"	"http://dyntaxa.se/taxon/info/1000483"	NA	NA	"Linepithema sp."
"53"	"Linepithema"	"humile"	"(Mayr, 1868)"	"http://dyntaxa.se/taxon/info/200976"	NA	NA	"Linepithema humile"
"54"	"Tapinoma"	"sp."	"Förster, 1850"	"http://dyntaxa.se/taxon/info/1000484"	NA	NA	"Tapinoma sp."
"55"	"Tapinoma"	"subboreale"	"Seifert, 2012"	"http://dyntaxa.se/taxon/info/200977"	NA	NA	"Tapinoma subboreale"
"56"	"Tapinoma"	"melanocephalum"	"(J.C.Fabricius, 1793)"	"http://dyntaxa.se/taxon/info/200978"	NA	NA	"Tapinoma melanocephalum"
"57"	"Technomyrmex"	"sp."	"Mayr, 1872"	"http://dyntaxa.se/taxon/info/1013615"	NA	NA	"Technomyrmex sp."
"58"	"Technomyrmex"	"albipes"	"(Smith, 1861)"	"http://dyntaxa.se/taxon/info/249184"	NA	NA	"Technomyrmex albipes"
"59"	"Technomyrmex"	"difficilis"	"Forel, 1892"	"http://dyntaxa.se/taxon/info/6002711"	NA	NA	"Technomyrmex difficilis"
"60"	"Technomyrmex"	"vitiensis"	"Mann, 1921"	"http://dyntaxa.se/taxon/info/6006744"	NA	NA	"Technomyrmex vitiensis"
"61"	"Camponotus"	"sp."	"Mayr, 1861"	"http://dyntaxa.se/taxon/info/1000485"	NA	NA	"Camponotus sp."
"62"	"Camponotus"	"fallax"	"(Nylander, 1856)"	"http://dyntaxa.se/taxon/info/100536"	NA	NA	"Camponotus fallax"
"63"	"Camponotus"	"vagus"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/102903"	NA	NA	"Camponotus vagus"
"64"	"Camponotus"	"herculeanus"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/200979"	NA	NA	"Camponotus herculeanus"
"65"	"Camponotus"	"ligniperda"	"(Latreille, 1802)"	"http://dyntaxa.se/taxon/info/200980"	NA	NA	"Camponotus ligniperda"
"66"	"Lasius"	"sp."	"J.C.Fabricius, 1804"	"http://dyntaxa.se/taxon/info/1000487"	NA	NA	"Lasius sp."
"67"	"Lasius"	"fuliginosus"	"(Latreille, 1798)"	"http://dyntaxa.se/taxon/info/200985"	NA	NA	"Lasius fuliginosus"
"68"	"Lasius"	"brunneus"	"(Latreille, 1798)"	"http://dyntaxa.se/taxon/info/101177"	NA	NA	"Lasius brunneus"
"69"	"Lasius"	"niger"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/200986"	NA	NA	"Lasius niger"
"70"	"Lasius"	"platythorax"	"Seifert, 1991"	"http://dyntaxa.se/taxon/info/200987"	NA	NA	"Lasius platythorax"
"71"	"Lasius"	"alienus"	"(Foerster, 1850)"	"http://dyntaxa.se/taxon/info/200989"	NA	NA	"Lasius alienus"
"72"	"Lasius"	"paralienus"	"Seifert, 1992"	"http://dyntaxa.se/taxon/info/200990"	NA	NA	"Lasius paralienus"
"73"	"Lasius"	"psammophilus"	"Seifert, 1992"	"http://dyntaxa.se/taxon/info/200991"	NA	NA	"Lasius psammophilus"
"74"	"Lasius"	"flavus"	"(J.C.Fabricius, 1782)"	"http://dyntaxa.se/taxon/info/200993"	NA	NA	"Lasius flavus"
"75"	"Lasius"	"bicornis"	"(Förster, 1850)"	"http://dyntaxa.se/taxon/info/101176"	NA	NA	"Lasius bicornis"
"76"	"Lasius"	"mixtus"	"(Nylander, 1846)"	"http://dyntaxa.se/taxon/info/200995"	NA	NA	"Lasius mixtus"
"77"	"Lasius"	"umbratus"	"(Nylander, 1846)"	"http://dyntaxa.se/taxon/info/200996"	NA	NA	"Lasius umbratus"
"78"	"Lasius"	"meridionalis"	"(Bondroit, 1920)"	"http://dyntaxa.se/taxon/info/200997"	NA	NA	"Lasius meridionalis"
"79"	"Lasius"	"sabularum"	"(Bondroit, 1918)"	"http://dyntaxa.se/taxon/info/249172"	NA	NA	"Lasius sabularum"
"80"	"Lasius"	"carniolicus"	"Mayr, 1861"	"http://dyntaxa.se/taxon/info/102904"	NA	NA	"Lasius carniolicus"
"81"	"Paratrechina"	"sp."	"Motschoulsky, 1863"	"http://dyntaxa.se/taxon/info/1000486"	NA	NA	"Paratrechina sp."
"82"	"Paratrechina"	"vividula"	"(Nylander, 1846)"	"http://dyntaxa.se/taxon/info/200983"	NA	NA	"Paratrechina vividula"
"83"	"Paratrechina"	"longicornis"	"(Latreille, 1802)"	"http://dyntaxa.se/taxon/info/200984"	NA	NA	"Paratrechina longicornis"
"84"	"Formica"	"sp."	"Linnaeus, 1758"	"http://dyntaxa.se/taxon/info/1000489"	NA	NA	"Formica sp."
"85"	"Formica"	"sanguinea"	"Latreille, 1798"	"http://dyntaxa.se/taxon/info/200998"	NA	NA	"Formica sanguinea"
"86"	"Formica"	"pressilabris"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/200999"	NA	NA	"Formica pressilabris"
"87"	"Formica"	"exsecta"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/201000"	NA	NA	"Formica exsecta"
"88"	"Formica"	"forsslundi"	"Lohmander, 1949"	"http://dyntaxa.se/taxon/info/201001"	NA	NA	"Formica forsslundi"
"89"	"Formica"	"suecica"	"Adlerz, 1902"	"http://dyntaxa.se/taxon/info/201002"	NA	NA	"Formica suecica"
"90"	"Formica"	"bruni"	"Kutter, 1967"	"http://dyntaxa.se/taxon/info/249178"	NA	NA	"Formica bruni"
"91"	"Formica"	"fennica"	"Seifert, 2000"	"http://dyntaxa.se/taxon/info/249179"	NA	NA	"Formica fennica"
"92"	"Formica"	"foreli"	"Bondroit, 1918"	"http://dyntaxa.se/taxon/info/249180"	NA	NA	"Formica foreli"
"93"	"Formica"	"uralensis"	"Ruzsky, 1895"	"http://dyntaxa.se/taxon/info/201003"	NA	NA	"Formica uralensis"
"94"	"Formica"	"truncorum"	"J.C.Fabricius, 1804"	"http://dyntaxa.se/taxon/info/201004"	NA	NA	"Formica truncorum"
"95"	"Formica"	"lugubris"	"Zetterstedt, 1838"	"http://dyntaxa.se/taxon/info/201005"	NA	NA	"Formica lugubris"
"96"	"Formica"	"rufa"	"Linnaeus, 1761"	"http://dyntaxa.se/taxon/info/201006"	NA	NA	"Formica rufa"
"97"	"Formica"	"aquilonia"	"Yarrow, 1955"	"http://dyntaxa.se/taxon/info/201007"	NA	NA	"Formica aquilonia"
"98"	"Formica"	"polyctena"	"Förster, 1850"	"http://dyntaxa.se/taxon/info/201008"	NA	NA	"Formica polyctena"
"99"	"Formica"	"pratensis"	"Retzius, 1783"	"http://dyntaxa.se/taxon/info/201009"	NA	NA	"Formica pratensis"
"100"	"Formica"	"cinerea"	"Mayr, 1853"	"http://dyntaxa.se/taxon/info/100981"	NA	NA	"Formica cinerea"
"101"	"Formica"	"fusca"	"Linnaeus, 1758"	"http://dyntaxa.se/taxon/info/201011"	NA	NA	"Formica fusca"
"102"	"Formica"	"lemani"	"Bondroit, 1917"	"http://dyntaxa.se/taxon/info/201012"	NA	NA	"Formica lemani"
"103"	"Formica"	"gagatoides"	"Ruzsky, 1904"	"http://dyntaxa.se/taxon/info/201013"	NA	NA	"Formica gagatoides"
"104"	"Formica"	"rufibarbis"	"J.C.Fabricius, 1793"	"http://dyntaxa.se/taxon/info/201015"	NA	NA	"Formica rufibarbis"
"105"	"Formica"	"cunicularia"	"Latreille, 1798"	"http://dyntaxa.se/taxon/info/201016"	NA	NA	"Formica cunicularia"
"106"	"Formica"	"picea"	"Nylander, 1846"	"http://dyntaxa.se/taxon/info/249181"	NA	NA	"Formica picea"
"107"	"Formica"	"clara"	"Forel, 1886"	"http://dyntaxa.se/taxon/info/249182"	NA	NA	"Formica clara"
"108"	"Polyergus"	"sp."	"Latreille, 1804"	"http://dyntaxa.se/taxon/info/1000491"	NA	NA	"Polyergus sp."
"109"	"Polyergus"	"rufescens"	"(Latreille, 1798)"	"http://dyntaxa.se/taxon/info/101616"	NA	NA	"Polyergus rufescens"
"110"	"Formica"	"sp 1"	"sp indet"	NA	"either F. clara or F. rufibarbis"	"SMTP taxonomist"	"Formica sp 1"
