"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"75"	"Patrobus"	"septentrionis"	"Dejean, 1828"	"https://www.dyntaxa.se/taxon/info/103335"	NA	"Dyntaxa"	"Patrobus septentrionis"
"76"	"Patrobus"	"assimilis"	"Chaudoir, 1844"	"https://www.dyntaxa.se/taxon/info/103336"	NA	"Dyntaxa"	"Patrobus assimilis"
"77"	"Patrobus"	"atrorufus"	"(Ström, 1768)"	"https://www.dyntaxa.se/taxon/info/103337"	NA	"Dyntaxa"	"Patrobus atrorufus"
"78"	"Perileptus"	"sp."	"Schaum, 1860"	"https://www.dyntaxa.se/taxon/info/1002349"	NA	"Dyntaxa"	"Perileptus sp."
"79"	"Perileptus"	"areolatus"	"(Creutzer, 1799)"	"https://www.dyntaxa.se/taxon/info/101527"	NA	"Dyntaxa"	"Perileptus areolatus"
"80"	"Aepus"	"sp."	"Samouelle, 1819"	"https://www.dyntaxa.se/taxon/info/1002350"	NA	"Dyntaxa"	"Aepus sp."
"81"	"Aepus"	"marinus"	"(Ström, 1788)"	"https://www.dyntaxa.se/taxon/info/100183"	NA	"Dyntaxa"	"Aepus marinus"
"82"	"Trechus"	"sp."	"Clairville, 1806"	"https://www.dyntaxa.se/taxon/info/1002351"	NA	"Dyntaxa"	"Trechus sp."
"83"	"Trechus"	"secalis"	"(Paykull, 1790)"	"https://www.dyntaxa.se/taxon/info/103338"	NA	"Dyntaxa"	"Trechus secalis"
"84"	"Trechus"	"rivularis"	"(Gyllenhal, 1810)"	"https://www.dyntaxa.se/taxon/info/103339"	NA	"Dyntaxa"	"Trechus rivularis"
"85"	"Trechus"	"rubens"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/103340"	NA	"Dyntaxa"	"Trechus rubens"
"86"	"Trechus"	"cuniculorum"	"Mequignon, 1921"	"https://www.dyntaxa.se/taxon/info/103341"	NA	"Dyntaxa"	"Trechus cuniculorum"
"87"	"Trechus"	"quadristriatus"	"(Schrank, 1781)"	"https://www.dyntaxa.se/taxon/info/103342"	NA	"Dyntaxa"	"Trechus quadristriatus"
"88"	"Trechus"	"obtusus"	"Erichson, 1837"	"https://www.dyntaxa.se/taxon/info/103343"	NA	"Dyntaxa"	"Trechus obtusus"
"89"	"Trechus"	"fulvus"	"Dejean, 1831"	"https://www.dyntaxa.se/taxon/info/208438"	NA	"Dyntaxa"	"Trechus fulvus"
"90"	"Trechus"	"austriacus"	"Dejean, 1831"	"https://www.dyntaxa.se/taxon/info/208441"	NA	"Dyntaxa"	"Trechus austriacus"
"91"	"Trechoblemus"	"sp."	"Ganglbauer, 1891"	"https://www.dyntaxa.se/taxon/info/1008347"	NA	"Dyntaxa"	"Trechoblemus sp."
"92"	"Trechoblemus"	"micros"	"(Herbst, 1784)"	"https://www.dyntaxa.se/taxon/info/103344"	NA	"Dyntaxa"	"Trechoblemus micros"
"93"	"Blemus"	"sp."	"Dejean, 1821"	"https://www.dyntaxa.se/taxon/info/1008348"	NA	"Dyntaxa"	"Blemus sp."
"94"	"Blemus"	"discus"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/103345"	NA	"Dyntaxa"	"Blemus discus"
"95"	"Pogonus"	"sp."	"Dejean, 1821"	"https://www.dyntaxa.se/taxon/info/1002352"	NA	"Dyntaxa"	"Pogonus sp."
"96"	"Pogonus"	"luridipennis"	"(Germar, 1823)"	"https://www.dyntaxa.se/taxon/info/101611"	NA	"Dyntaxa"	"Pogonus luridipennis"
"97"	"Pogonus"	"chalceus"	"(Marsham, 1802)"	"https://www.dyntaxa.se/taxon/info/208445"	NA	"Dyntaxa"	"Pogonus chalceus"
"98"	"Asaphidion"	"sp."	"Des Gozis, 1886"	"https://www.dyntaxa.se/taxon/info/1002353"	NA	"Dyntaxa"	"Asaphidion sp."
"99"	"Asaphidion"	"pallipes"	"(Duftschmid, 1812)"	"https://www.dyntaxa.se/taxon/info/103346"	NA	"Dyntaxa"	"Asaphidion pallipes"
"100"	"Asaphidion"	"flavipes"	"(Linnaeus, 1760)"	"https://www.dyntaxa.se/taxon/info/103347"	NA	"Dyntaxa"	"Asaphidion flavipes"
"101"	"Asaphidion"	"curtum"	"(Heyden, 1870)"	"https://www.dyntaxa.se/taxon/info/103348"	NA	"Dyntaxa"	"Asaphidion curtum"
"102"	"Asaphidion"	"caraboides"	"(Schrank, 1781)"	"https://www.dyntaxa.se/taxon/info/208446"	NA	"Dyntaxa"	"Asaphidion caraboides"
"103"	"Asaphidion"	"austriacum"	"Schweiger, 1975"	"https://www.dyntaxa.se/taxon/info/208450"	NA	"Dyntaxa"	"Asaphidion austriacum"
"104"	"Bembidion"	"sp."	"Latreille, 1802"	"https://www.dyntaxa.se/taxon/info/1002354"	NA	"Dyntaxa"	"Bembidion sp."
"105"	"Bembidion"	"cruciatum"	"Dejean, 1831"	"https://www.dyntaxa.se/taxon/info/100465"	NA	"Dyntaxa"	"Bembidion cruciatum"
"106"	"Bembidion"	"argenteolum"	"Ahrens, 1812"	"https://www.dyntaxa.se/taxon/info/100466"	NA	"Dyntaxa"	"Bembidion argenteolum"
"107"	"Bembidion"	"azurescens"	"(Dalla Torre, 1877)"	"https://www.dyntaxa.se/taxon/info/100467"	NA	"Dyntaxa"	"Bembidion azurescens"
"108"	"Bembidion"	"humerale"	"Sturm, 1825"	"https://www.dyntaxa.se/taxon/info/100468"	NA	"Dyntaxa"	"Bembidion humerale"
"109"	"Bembidion"	"ruficolle"	"(Panzer, 1797)"	"https://www.dyntaxa.se/taxon/info/100470"	NA	"Dyntaxa"	"Bembidion ruficolle"
"110"	"Bembidion"	"semipunctatum"	"(Donovan, 1806)"	"https://www.dyntaxa.se/taxon/info/100471"	NA	"Dyntaxa"	"Bembidion semipunctatum"
"111"	"Bembidion"	"stephensii"	"Crotch, 1869"	"https://www.dyntaxa.se/taxon/info/100472"	NA	"Dyntaxa"	"Bembidion stephensii"
"112"	"Bembidion"	"litorale"	"(Olivier, 1791)"	"https://www.dyntaxa.se/taxon/info/102194"	NA	"Dyntaxa"	"Bembidion litorale"
"113"	"Bembidion"	"lunatum"	"(Duftschmid, 1812)"	"https://www.dyntaxa.se/taxon/info/102195"	NA	"Dyntaxa"	"Bembidion lunatum"
"114"	"Bembidion"	"nigricorne"	"Gyllenhal, 1827"	"https://www.dyntaxa.se/taxon/info/102196"	NA	"Dyntaxa"	"Bembidion nigricorne"
"115"	"Bembidion"	"petrosum"	"Gebler, 1833"	"https://www.dyntaxa.se/taxon/info/102197"	NA	"Dyntaxa"	"Bembidion petrosum"
"116"	"Bembidion"	"velox"	"(Linnaeus, 1760)"	"https://www.dyntaxa.se/taxon/info/103349"	NA	"Dyntaxa"	"Bembidion velox"
"117"	"Bembidion"	"lapponicum"	"Zetterstedt, 1828"	"https://www.dyntaxa.se/taxon/info/103350"	NA	"Dyntaxa"	"Bembidion lapponicum"
"118"	"Bembidion"	"lampros"	"(Herbst, 1784)"	"https://www.dyntaxa.se/taxon/info/103351"	NA	"Dyntaxa"	"Bembidion lampros"
"119"	"Bembidion"	"properans"	"(Stephens, 1828)"	"https://www.dyntaxa.se/taxon/info/103352"	NA	"Dyntaxa"	"Bembidion properans"
"120"	"Bembidion"	"obtusum"	"Audinet-Serville, 1821"	"https://www.dyntaxa.se/taxon/info/103353"	NA	"Dyntaxa"	"Bembidion obtusum"
"121"	"Bembidion"	"bipunctatum"	"(Linnaeus, 1760)"	"https://www.dyntaxa.se/taxon/info/103354"	NA	"Dyntaxa"	"Bembidion bipunctatum"
"122"	"Bembidion"	"pallidipenne"	"(Illiger, 1802)"	"https://www.dyntaxa.se/taxon/info/103355"	NA	"Dyntaxa"	"Bembidion pallidipenne"
"123"	"Bembidion"	"illigeri"	"Netolitzky, 1914"	"https://www.dyntaxa.se/taxon/info/103356"	NA	"Dyntaxa"	"Bembidion illigeri"
"124"	"Bembidion"	"fellmanni"	"(Mannerheim, 1823)"	"https://www.dyntaxa.se/taxon/info/103357"	NA	"Dyntaxa"	"Bembidion fellmanni"
"125"	"Bembidion"	"difficile"	"(Motschulsky, 1844)"	"https://www.dyntaxa.se/taxon/info/103358"	NA	"Dyntaxa"	"Bembidion difficile"
"126"	"Bembidion"	"prasinum"	"(Duftschmid, 1812)"	"https://www.dyntaxa.se/taxon/info/103359"	NA	"Dyntaxa"	"Bembidion prasinum"
"127"	"Bembidion"	"hyperboraeorum"	"Munster, 1923"	"https://www.dyntaxa.se/taxon/info/103360"	NA	"Dyntaxa"	"Bembidion hyperboraeorum"
"128"	"Bembidion"	"virens"	"Gyllenhal, 1827"	"https://www.dyntaxa.se/taxon/info/103361"	NA	"Dyntaxa"	"Bembidion virens"
"129"	"Bembidion"	"hastii"	"C.R. Sahlberg, 1827"	"https://www.dyntaxa.se/taxon/info/103362"	NA	"Dyntaxa"	"Bembidion hastii"
"130"	"Bembidion"	"deletum"	"Audinet-Serville, 1821"	"https://www.dyntaxa.se/taxon/info/103364"	NA	"Dyntaxa"	"Bembidion deletum"
"131"	"Bembidion"	"grapii"	"Gyllenhal, 1827"	"https://www.dyntaxa.se/taxon/info/103365"	NA	"Dyntaxa"	"Bembidion grapii"
"132"	"Bembidion"	"yukonum"	"Fall, 1926"	"https://www.dyntaxa.se/taxon/info/103366"	NA	"Dyntaxa"	"Bembidion yukonum"
"133"	"Bembidion"	"dauricum"	"(Motschulsky, 1844)"	"https://www.dyntaxa.se/taxon/info/103367"	NA	"Dyntaxa"	"Bembidion dauricum"
"134"	"Bembidion"	"tetracolum"	"Say, 1823"	"https://www.dyntaxa.se/taxon/info/103368"	NA	"Dyntaxa"	"Bembidion tetracolum"
"135"	"Bembidion"	"bruxellense"	"Wesmaël, 1835"	"https://www.dyntaxa.se/taxon/info/103369"	NA	"Dyntaxa"	"Bembidion bruxellense"
"136"	"Bembidion"	"femoratum"	"Sturm, 1825"	"https://www.dyntaxa.se/taxon/info/103370"	NA	"Dyntaxa"	"Bembidion femoratum"
"137"	"Bembidion"	"obscurellum"	"(Motschulsky, 1845)"	"https://www.dyntaxa.se/taxon/info/103371"	NA	"Dyntaxa"	"Bembidion obscurellum"
"138"	"Bembidion"	"saxatile"	"Gyllenhal, 1827"	"https://www.dyntaxa.se/taxon/info/103372"	NA	"Dyntaxa"	"Bembidion saxatile"
"139"	"Bembidion"	"dentellum"	"(Thunberg, 1787)"	"https://www.dyntaxa.se/taxon/info/103373"	NA	"Dyntaxa"	"Bembidion dentellum"
"140"	"Bembidion"	"tinctum"	"Zetterstedt, 1828"	"https://www.dyntaxa.se/taxon/info/103374"	NA	"Dyntaxa"	"Bembidion tinctum"
"141"	"Bembidion"	"varium"	"(Olivier, 1795)"	"https://www.dyntaxa.se/taxon/info/103375"	NA	"Dyntaxa"	"Bembidion varium"
"142"	"Bembidion"	"obliquum"	"Sturm, 1825"	"https://www.dyntaxa.se/taxon/info/103376"	NA	"Dyntaxa"	"Bembidion obliquum"
"143"	"Bembidion"	"minimum"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/103377"	NA	"Dyntaxa"	"Bembidion minimum"
"144"	"Bembidion"	"tenellum"	"Erichson, 1837"	"https://www.dyntaxa.se/taxon/info/103378"	NA	"Dyntaxa"	"Bembidion tenellum"
"145"	"Bembidion"	"articulatum"	"(Panzer, 1796)"	"https://www.dyntaxa.se/taxon/info/103379"	NA	"Dyntaxa"	"Bembidion articulatum"
"146"	"Bembidion"	"octomaculatum"	"(Goeze, 1777)"	"https://www.dyntaxa.se/taxon/info/103380"	NA	"Dyntaxa"	"Bembidion octomaculatum"
"147"	"Bembidion"	"doris"	"(Panzer, 1797)"	"https://www.dyntaxa.se/taxon/info/103381"	NA	"Dyntaxa"	"Bembidion doris"
"148"	"Bembidion"	"schuppelii"	"Dejean, 1831"	"https://www.dyntaxa.se/taxon/info/103382"	NA	"Dyntaxa"	"Bembidion schuppelii"
"149"	"Bembidion"	"gilvipes"	"Sturm, 1825"	"https://www.dyntaxa.se/taxon/info/103383"	NA	"Dyntaxa"	"Bembidion gilvipes"
"150"	"Bembidion"	"fumigatum"	"(Duftschmid, 1812)"	"https://www.dyntaxa.se/taxon/info/103384"	NA	"Dyntaxa"	"Bembidion fumigatum"
"151"	"Bembidion"	"assimile"	"Gyllenhal, 1810"	"https://www.dyntaxa.se/taxon/info/103385"	NA	"Dyntaxa"	"Bembidion assimile"
"152"	"Bembidion"	"clarkii"	"(Dawson, 1849)"	"https://www.dyntaxa.se/taxon/info/103386"	NA	"Dyntaxa"	"Bembidion clarkii"
"153"	"Bembidion"	"transparens"	"(Gebler, 1829)"	"https://www.dyntaxa.se/taxon/info/103387"	NA	"Dyntaxa"	"Bembidion transparens"
"154"	"Bembidion"	"quadrimaculatum"	"(Linnaeus, 1760)"	"https://www.dyntaxa.se/taxon/info/103388"	NA	"Dyntaxa"	"Bembidion quadrimaculatum"
"155"	"Bembidion"	"quadripustulatum"	"Audinet-Serville, 1821"	"https://www.dyntaxa.se/taxon/info/103389"	NA	"Dyntaxa"	"Bembidion quadripustulatum"
"156"	"Bembidion"	"biguttatum"	"(Fabricius, 1779)"	"https://www.dyntaxa.se/taxon/info/103390"	NA	"Dyntaxa"	"Bembidion biguttatum"
"157"	"Bembidion"	"lunulatum"	"(Geoffroy, 1785)"	"https://www.dyntaxa.se/taxon/info/103391"	NA	"Dyntaxa"	"Bembidion lunulatum"
"158"	"Bembidion"	"aeneum"	"Germar, 1824"	"https://www.dyntaxa.se/taxon/info/103392"	NA	"Dyntaxa"	"Bembidion aeneum"
"159"	"Bembidion"	"guttula"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/103393"	NA	"Dyntaxa"	"Bembidion guttula"
"160"	"Bembidion"	"mannerheimii"	"C.R. Sahlberg, 1827"	"https://www.dyntaxa.se/taxon/info/103394"	NA	"Dyntaxa"	"Bembidion mannerheimii"
"161"	"Bembidion"	"striatum"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/208451"	NA	"Dyntaxa"	"Bembidion striatum"
"162"	"Bembidion"	"pygmaeum"	"(Fabricius, 1792)"	"https://www.dyntaxa.se/taxon/info/208457"	NA	"Dyntaxa"	"Bembidion pygmaeum"
"163"	"Bembidion"	"punctulatum"	"Drapiez, 1820"	"https://www.dyntaxa.se/taxon/info/208461"	NA	"Dyntaxa"	"Bembidion punctulatum"
"164"	"Bembidion"	"crenulatum"	"F. Sahlberg, 1844"	"https://www.dyntaxa.se/taxon/info/208468"	NA	"Dyntaxa"	"Bembidion crenulatum"
"165"	"Bembidion"	"hirmocaelum"	"Chaudoir, 1850"	"https://www.dyntaxa.se/taxon/info/208473"	NA	"Dyntaxa"	"Bembidion hirmocaelum"
"166"	"Bembidion"	"tibiale"	"(Duftschmid, 1812)"	"https://www.dyntaxa.se/taxon/info/208474"	NA	"Dyntaxa"	"Bembidion tibiale"
"167"	"Bembidion"	"mckinleyi"	"Fall, 1926"	"https://www.dyntaxa.se/taxon/info/208475"	NA	"Dyntaxa"	"Bembidion mckinleyi"
"168"	"Bembidion"	"monticola"	"Sturm, 1825"	"https://www.dyntaxa.se/taxon/info/208476"	NA	"Dyntaxa"	"Bembidion monticola"
"169"	"Bembidion"	"atrocaeruleum"	"(Stephens, 1828)"	"https://www.dyntaxa.se/taxon/info/208477"	NA	"Dyntaxa"	"Bembidion atrocaeruleum"
"170"	"Bembidion"	"maritimum"	"(Stephens, 1835)"	"https://www.dyntaxa.se/taxon/info/208492"	NA	"Dyntaxa"	"Bembidion maritimum"
"171"	"Bembidion"	"decorum"	"(Panzer, 1799)"	"https://www.dyntaxa.se/taxon/info/208495"	NA	"Dyntaxa"	"Bembidion decorum"
